Y: income,D: partitipated in training,Z: assigned to training,X1: hsorged,X2: black,X3: hispanic,X4: married,X5: wkless13,X6: class_tr,X7: ojt_jsa,X8: age2225,X9: age2629,X10: age3035,X11: age3644,X12: age4554,X13: f2sms,X14: male dummy
6981,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
38621,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
2598,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12563,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
6195,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
628,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
27025,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8772,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39906,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24084,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
12460,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
20310,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10546,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
233,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
23082,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8310,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
27521,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
36731,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
16094,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
26414,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
36909,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8127,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
10125,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
33581,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
5682,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82035,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
37701,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
18114,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
12414,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
19644,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
1141,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
14036,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
26037,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3816,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
10192,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
35594,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1474,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
43053,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
12559,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2552,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
41256,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12288,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1860,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
18045,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
18759,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1754,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4386,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8352,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20912,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1751,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27118,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11879,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
47460,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3321,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
13332,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8391,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1519,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
29299,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
9180,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
27523,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2427,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35226,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
29214,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
24565,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
32679,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19955,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28509,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
2595,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
14019,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3138,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
14389,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
31419,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
23730,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
11459,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4935,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
27243,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11835,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33678,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18261,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33768,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35725,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
12637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
13693,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2466,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
1321,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
646,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
23169,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
15847,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
14217,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
20642,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
729,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4680,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
31831,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1686,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32814,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
13206,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6183,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7422,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7537,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
807,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
27638,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2268,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
978,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14474,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
36168,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
12189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28776,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
10425,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3099,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
2238,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
7215,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
17003,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
8727,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7707,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
11442,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
23133,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2973,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
25729,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
23899,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0
6640,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
17184,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
19391,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
21395,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
17175,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
29090,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
13323,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
4559,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
14409,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
23104,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
12876,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18383,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
735,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
20949,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
25770,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
589,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6336,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
28079,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1674,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
54,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
11372,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3261,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31152,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
31771,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
25765,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
36085,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
23710,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16896,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
43443,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
9017,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20655,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
28884,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
706,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26039,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
13101,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
10794,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31312,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22835,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
6179,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
28313,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
43434,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21375,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20496,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
17966,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
15364,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
26173,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12891,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
21906,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
21969,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
20888,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
12111,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25683,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17246,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
23549,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
10128,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
16296,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7729,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
33882,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2269,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
27,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
75,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1528,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
8007,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2676,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
14143,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
1701,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1008,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2122,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
16803,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
23091,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1485,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3832,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
10943,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4869,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3177,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
39437,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
8943,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
282,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
16286,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
18646,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
8013,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
21151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1788,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
32807,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32134,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16391,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
2955,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
40278,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
23127,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1680,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12312,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
51606,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
20092,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
33933,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5085,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
11321,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
14549,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3164,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13285,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
25707,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
142,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
20515,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8994,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
11142,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
13816,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
819,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1350,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
15825,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
21798,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1692,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
12138,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30095,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11282,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16763,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
750,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
5776,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
31235,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
44721,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
21006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21444,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44154,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2652,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
43325,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
36287,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15859,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5018,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
51,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8674,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
45317,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
23670,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
2610,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1077,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
2601,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
5762,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1632,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
5487,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
17364,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
34191,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
14078,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
555,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
19900,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22510,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
12050,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
18303,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
19837,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16074,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3315,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11276,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
552,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
15288,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2250,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
14668,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
30485,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
14010,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
20880,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2697,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2768,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7513,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1477,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14228,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
33494,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
357,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
24471,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
6454,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
17502,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
7418,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34668,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
43977,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
705,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2972,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
1891,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
64095,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
4200,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
441,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1203,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
10632,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
98153,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5064,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30363,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7185,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
5142,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3771,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42333,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
17508,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
6271,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
26340,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
23756,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
12562,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
9212,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19345,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
14362,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
31618,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6355,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
7126,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
14587,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5281,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
15113,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
13056,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
24629,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
708,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
39906,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8792,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4350,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
42640,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
9570,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1578,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
19146,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
10507,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
28764,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8932,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
6734,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
7626,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3936,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8722,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12489,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
15550,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10306,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
201,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
18165,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
17262,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
25835,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
